20992476,-0.7232959,3.66917,8.837622
20992486,-0.70533323,3.6392322,8.632848
20992496,-0.72928345,3.6488123,8.460406
20992596,-0.46104127,3.4057178,8.220904
20992606,-0.4071533,3.2967443,8.1634245
20992616,-0.46942383,3.150648,8.132289
20992626,-0.305365,3.1302905,8.055648
20992636,-0.3676355,3.0213172,7.955057
20992646,-0.26824218,2.9087512,7.995773
20992656,-0.27183473,2.8225305,7.795789
20992666,-0.22992188,2.8165429,7.8233314
20992676,-0.21914428,2.6081762,7.6904078
20992686,-0.21315674,2.3459215,7.7981834
20992696,-0.11376343,2.166295,7.625742
20992706,0.05388794,2.3147864,7.4712634
20992716,0.20477417,2.430945,7.2832546
20992726,0.1844165,2.330354,6.963519
20992736,0.17603393,2.4153771,6.7335973
20992746,0.3915857,2.4740553,6.333629
20992756,0.31494507,2.1435425,6.709647
20992766,0.5484595,1.6310083,7.003037
20992776,0.60713744,1.5244299,7.38145
20992786,0.77957886,1.6262183,7.458091
20992796,0.59516233,1.8573376,7.4125853
20992806,0.12933105,1.839375,7.692803
20992816,0.0,1.8357825,8.070019
20992826,-0.17004639,1.275348,9.224418
20992836,-0.2335144,0.9687854,10.318942
20992846,-0.16884887,0.87298465,10.908116
20992856,-0.067060545,1.0142908,11.399096
20992866,0.083825685,1.1963123,11.242222
20992876,-0.29099488,1.5555652,11.458971
20992886,-0.39517823,1.2969031,11.442205
20992896,-0.5376819,0.86579955,11.797866
20992906,-0.45744872,0.6394702,12.261303
20992916,-0.17124389,0.63468015,12.254117
20992926,0.020357667,0.8825647,12.437336
20992936,-0.086220704,0.88855225,11.811039
20992946,-0.35206786,0.98674804,11.161988
20992956,-0.4921765,1.2382251,10.74765
20992966,-0.44786865,1.22625,10.437495
20992976,-0.29937744,1.1687695,10.07465
20992986,-0.19279908,1.0705737,9.733359
20992996,-0.05508545,0.93884766,9.529782
20993006,0.11256592,0.7244934,9.380094
20993016,0.30296996,0.7819739,9.116642
20993026,0.37721556,0.79035646,8.938213
20993036,0.20716919,0.81191164,8.552615
20993046,-0.0011975098,0.6251001,7.914342
20993056,-0.023950195,0.5233118,7.773036
20993066,-0.13771363,0.20477417,7.7993813
20993076,-0.104183346,-0.17962646,8.074808
20993086,-0.2203418,-0.25027955,8.351433
20993096,-0.3161426,-0.23471192,8.353828
20993106,-0.39637575,-0.34248778,8.296348
20993116,-0.4921765,-0.3568579,8.537047
20993126,-0.80592406,-0.49576905,8.832832
20993136,-1.1388317,-0.8478369,8.889115
20993146,-1.5747254,-1.3208532,8.8879175
20993156,-1.9279907,-1.6310083,8.893905
20993166,-1.8250049,-1.6381934,9.091495
20993176,-1.353186,-1.0825489,9.158555
20993186,-0.95441526,-0.5616321,8.948991
20993196,-0.7364685,-0.043110352,8.447234
20993206,-1.3471985,0.40116578,7.7670484
20993216,-1.5747254,0.51013917,7.3119946
20993226,-2.0992346,0.44547364,6.690487
20993236,-2.45729,0.0059875487,6.11688
