21751037,-2.1854553,1.4106665,8.649613
21751047,-2.0513341,1.4801221,8.683144
21751057,-2.0848646,1.592688,8.55022
21751157,-2.1639001,2.0537293,7.9251194
21751167,-2.274071,2.3207738,7.3024144
21751177,-2.2070105,2.642904,7.061715
21751187,-2.034569,2.5518932,6.5851064
21751197,-1.6848962,2.5279431,6.3156667
21751207,-1.22146,2.7542725,5.8558226
21751217,-0.68018556,3.6547997,5.1133666
21751227,-0.37122804,4.628375,3.739823
21751237,-0.5879773,4.482279,2.2477257
21751247,-0.6706055,2.738705,1.1148816
21751257,-0.47062135,-0.62031007,-0.35925293
21751267,-0.77718383,-4.1936793,-1.3100756
21751277,-0.7268884,-8.012538,-1.5076648
21751287,-1.1376343,-9.542955,-1.8022522
21751297,0.8957373,-11.820619,-1.7160316
21751307,1.4130615,-13.179792,-1.2525952
21751317,-0.796344,-15.473023,-1.2585827
21751327,-2.8416908,-15.029945,-0.36284545
21751337,-3.0356872,-13.9881115,0.58079225
21751347,-2.7482848,-16.456179,-0.064665526
21751357,-1.3268409,-19.858305,-1.1436218
21751367,-0.1580713,-22.521566,-3.923042
21751377,0.2933899,-18.87036,-4.4715014
21751387,1.8250049,-11.802656,-2.335144
21751397,3.3530273,-7.933502,-2.7243347
21751407,2.6249413,-11.595487,-5.0630713
21751417,1.2981006,-14.595249,-1.9148182
21751427,2.7937903,-20.449875,-4.101471
21751437,3.6655774,-13.46001,1.4765296
21751447,5.095404,-11.208692,1.6860938
21751457,4.1170387,-5.391189,4.149371
21751467,1.8633252,-5.889353,1.7411792
21751477,0.09340576,-7.2856493,-0.44667113
21751501,-0.8262817,-8.490344,0.45505372
21751522,-0.33171022,-13.991704,-0.21435425
21751531,-0.009580079,-13.392949,-1.2442126
21751542,-0.9196875,-12.496015,0.4430786
21751552,-2.3207738,-13.398937,0.54247195
21751562,-3.9733374,-12.889996,1.9938538
21751572,-4.2487645,-15.118561,1.8010547
21751582,-5.5432725,-12.698394,4.5349693
21751592,-5.726492,-12.893588,3.561394
21751602,-5.0798364,-6.3923073,4.877457
