87288805,-3.39015,2.3099964,7.9083543
87288815,-3.4045203,2.2764661,7.94907
87288825,-3.514691,2.13516,7.9622426
87288920,-3.730243,2.1926403,7.970625
87288925,-3.7949085,2.2357507,8.023315
87288935,-3.8847218,2.269281,7.757468
87288945,-3.9398072,2.2573059,7.8784165
87288955,-4.085903,2.1998255,7.7442956
87288965,-4.2296047,2.0369642,7.5814342
87288975,-4.388873,2.123185,7.714358
87288985,-4.6475353,2.1698878,7.618557
87288995,-5.022356,2.2800586,7.453301
87289005,-5.4953723,1.9854712,7.4317455
87289015,-5.8833656,1.7447717,7.563472
87289025,-6.222261,1.5687377,7.3838453
87289035,-6.3839245,1.4597644,7.028185
87289045,-6.4881077,1.463357,6.508466
87289055,-6.549181,1.287323,5.980364
87289065,-6.546786,0.9699829,5.686974
87289075,-6.274951,0.59755737,4.982838
87289085,-5.915698,-0.34727782,4.8642845
87289095,-5.806725,-1.0550061,4.970863
87289105,-5.7684045,-1.5064673,4.9133825
87289115,-5.691764,-2.0621119,4.981641
87289125,-5.3456836,-2.5566833,4.724176
87289135,-5.095404,-2.9518616,4.0751257
87289145,-4.742139,-3.1997461,3.4715807
87289155,-4.5146117,-3.556604,3.439248
87289165,-4.3373804,-3.932622,3.7973034
87289175,-4.094286,-4.5792775,4.0583606
87289185,-4.3960586,-5.146897,4.716991
87289195,-4.6319675,-5.9300685,4.9696655
87289205,-4.89542,-6.667734,4.9624805
87289216,-4.614005,-7.052135,4.5780797
87289226,-4.5397596,-7.1946387,4.2272096
87289236,-4.5625124,-6.878496,3.9338195
87289246,-4.5217967,-6.6078587,3.6943176
87289256,-4.8259645,-6.497688,3.6284547
87289266,-5.0307384,-6.6497717,3.166216
87289276,-5.5432725,-7.1922436,2.8656409
87289286,-5.6809864,-7.9107494,2.5027955
87289296,-5.7276893,-8.491542,2.0525317
87289306,-5.84265,-8.674761,1.8106347
87289316,-5.86181,-8.425678,1.6453785
87289326,-5.562433,-7.834109,0.9089099
87289336,-5.4630394,-6.9036436,0.66701293
87289346,-5.78996,-6.6090565,0.17483643
87289356,-5.962401,-6.541996,-0.09101074
87289380,-6.427035,-6.509663,-1.3220508
87289401,-7.723938,-5.4067564,-3.253634
87289411,-8.440049,-5.0666637,-4.6762757
87289421,-9.121432,-5.1385145,-5.629493
87289431,-9.745335,-4.9792457,-6.082152
87289441,-10.286609,-5.071454,-6.3923073
87289451,-9.893826,-5.437892,-6.490503
87289461,-11.346405,-6.4881077,-5.9228835
87289471,-12.626543,-7.219786,-6.2234583
87289481,-13.71987,-7.5586815,-6.5527735
87289491,-14.203663,-7.852072,-6.617439
87289501,-14.1569605,-7.980205,-6.8892736
87289511,-13.570181,-8.127499,-7.0401597
87289521,-13.064832,-8.211325,-6.971902
87289531,-12.928315,-7.8556643,-6.9766917
87289541,-13.252841,-7.782616,-7.2509217
87289551,-13.570181,-7.811356,-7.2149963
87289561,-13.476775,-8.18977,-6.5946865
87289571,-12.721147,-8.440049,-5.8270826
87289581,-11.624228,-8.63644,-5.0977993
87289591,-10.536888,-8.386161,-4.54934
87289601,-9.587263,-7.93949,-4.0811133
87289611,-9.026829,-7.2389464,-3.6847374
87289621,-8.710686,-6.4545774,-3.490741
87289631,-8.374186,-5.550458,-3.2847693
87289641,-8.014933,-4.8235693,-3.5338514
87289651,-7.8808117,-4.406836,-3.7134778
87289661,-7.719148,-4.0499783,-3.7194653
87289671,-7.188651,-3.6703675,-3.1734009
87289681,-7.413783,-3.7517982,-2.7422974
87289691,-7.6341248,-3.7206628,-2.1842577
87289701,-7.8161464,-3.624862,-1.8297949
87289711,-7.96823,-3.4895434,-1.5567627
87289721,-8.31431,-3.2596216,-1.099314
