21454957,-1.1759546,3.3230896,8.359816
21454967,-1.1795471,3.4943335,8.297545
21455072,-0.27542725,2.511178,9.0076685
21455077,-0.17363891,2.6177564,8.926238
21455087,-0.18920654,2.5375233,9.0076685
21455097,-0.24668701,2.4513025,8.854387
21455107,-0.34608033,2.5435107,8.832832
21455117,-0.40835083,2.4860303,8.8460045
21455127,-0.59755737,2.2824535,8.908276
21455137,-0.59276736,2.2381458,8.999286
21455147,-0.5891748,2.2800586,9.18969
21455157,-0.4263135,2.3207738,9.045989
21455167,-0.42511597,2.4465125,8.93941
21455177,-0.3796106,2.4333398,8.430469
21455187,-0.25267455,2.647694,7.8796144
21455197,-0.40954834,2.8524683,7.4401283
21455207,-0.5676196,2.880011,6.9192114
21455217,-1.0382409,2.6656568,6.907236
21455227,-1.4801221,2.0513341,6.8042507
21455237,-1.8046472,1.1256592,6.478528
21455247,-1.8800904,0.25985962,6.156398
21455257,-1.5495776,-0.60354495,5.576803
21455267,-1.1543994,-1.350791,4.846322
21455277,-0.68018556,-2.1183949,4.1397915
21455287,-0.5281018,-3.0895753,3.9529798
21455297,-0.37122804,-4.216432,4.076323
21455307,-0.31255004,-5.4606447,3.8978944
21455317,-0.17004639,-6.421047,3.69312
21455327,0.10059082,-7.2401443,3.6967127
21455337,0.9783655,-7.4101906,3.9146595
21455347,1.9890637,-6.9850745,4.1852965
21455357,2.5758436,-6.604266,3.8164637
21455367,2.7590625,-6.8509536,2.706372
21455377,2.0896544,-7.7179503,1.4837146
21455387,2.083667,-9.354946,0.70174074
21455397,1.3843213,-10.715318,-0.43709105
21455407,2.3698719,-11.245814,-0.9172925
21455417,3.7973034,-11.140433,-0.76760375
21455427,4.4319835,-11.285332,-1.2322376
21455437,4.5421543,-10.835069,-1.4992822
21455447,4.435576,-10.114167,-1.6693286
21455457,4.27032,-9.669891,-1.6310083
21455467,4.1314087,-10.209969,-1.6968713
21455477,2.4393275,-12.630136,-0.0371228
21455487,1.22625,-12.364288,-1.4142591
21455497,-0.45026368,-12.015813,-4.4655137
21455507,-1.8118323,-12.523557,-6.065387
21455517,-1.9387683,-13.8120775,-6.2234583
21455542,0.7688013,-16.832197,-4.7720766
21455562,5.6977515,-17.43215,-7.0629125
21455572,9.170529,-12.973821,2.5315356
21455582,7.96823,-9.546548,-2.8225305
21455592,5.7995396,-10.453063,-6.4102697
21455603,6.450985,-8.405321,0.66342044
21455613,5.9683886,-11.688892,3.6991076
21455623,7.164701,-12.060121,3.5805542
21455633,8.138276,-8.513097,1.663341
21455643,7.03537,-2.757865,0.5149292
21455653,4.6571155,-0.85142946,-0.81191164
21455663,3.241659,-1.6226257,-0.7723938
21455673,3.7553906,-2.931504,-1.1795471
21455683,4.798422,-3.1722033,-2.098037
21455693,4.309838,-3.1183155,-2.1890478
21455703,2.3710694,-4.580475,-8.734636
21455713,-0.1101709,-7.444918,-18.269209
21455723,-3.605702,-9.648336,-21.359982
21455733,-5.6103334,-11.314073,-20.914509
21455743,-7.3000197,-14.116245,-21.771925
21455753,-7.3539076,-11.506871,-14.306649
21455763,-4.472699,-8.384963,-11.987073
21455773,-1.6178356,-8.728649,-14.3306
21455783,-0.55324954,-5.144502,-9.047186
21455793,1.4561719,-7.213799,-10.312954
21455803,2.0549269,-11.375145,-6.255791
21455813,1.7974621,-14.191689,-2.635719
21455823,0.8801697,-12.638518,-1.7040564
21455833,1.8920654,-13.336666,-8.281978
21455843,5.3289185,-18.187778,-8.760982
21455853,5.652246,-4.5217967,8.199349
21455863,8.483159,-13.169015,3.4512231
21455873,8.549023,-9.2818985,5.125342
21455883,6.1623855,-1.2082874,-0.41074586
21455893,3.8835242,0.92328,-4.0260277
21455903,2.6081762,0.53169435,-1.6238233
21455913,2.4285498,-2.029779,-0.34009278
21455923,4.58766,-4.5529323,-1.5232325
21455933,5.391189,-2.6524842,-5.7911572
21455943,5.430707,-0.69455564,-6.587501
21455953,3.5350487,-2.3219714,-10.005194
21455963,-0.16645385,-2.9362938,-12.339141
21455973,-4.021238,-6.314469,-20.895348
21455983,-8.408914,-4.487069,-19.190094
21455993,-10.908116,-8.853189,-21.41866
21456003,-10.926079,-9.750125,-15.589182
21456013,-8.25683,-10.608739,-12.703183
21456023,-3.319497,-12.402609,-12.6516905
21456033,-0.2694397,-13.5450325,-14.176121
21456043,1.7591418,-10.856624,-11.600277
21456053,4.127816,-5.154082,-1.9279907
21456063,5.7827744,-8.412506,-7.0868626
21456073,3.8308337,-10.283016,-5.5289025
21456083,0.88735473,-6.380332,-3.5805542
21456093,2.2141955,-11.451786,-3.6751575
21456103,3.7027001,-11.753558,3.2081287
21456113,3.8811293,-7.877219,5.7133193
21456123,4.538562,-6.6401916,0.74125856
21456133,3.9565723,-3.5350487,-0.6322852
21456143,2.3243666,0.18681152,-0.6215076
21456168,0.25147706,-2.0932472,0.27542725
21456188,-0.7113208,-8.945398,0.24788453
21456198,-0.613125,-13.058844,4.0415955
21456208,-0.87178713,-16.48971,4.6762757
21456219,-2.2896388,-18.958975,6.854546
21456229,-3.1039453,-17.155525,3.2380664
21456239,-4.411626,-17.252523,-2.4644752
21456249,-4.87626,-14.629977,-2.215393
21456259,-2.6728418,-13.260026,-3.1374755
21456269,-1.2166699,-13.105547,-0.76281375
21456279,-0.52570677,-11.111693,2.1555176
21456289,-0.15447876,-8.244855,3.3949401
21456299,-0.6011499,-6.3527894,2.7123597
21456309,-1.7088464,-6.4378123,0.70533323
21456319,-2.687212,-8.499925,-0.0071850587
21456329,-3.1841784,-9.994416,-0.05029541
21456339,-3.5913317,-10.047107,1.4837146
21456349,-3.6140845,-9.352551,1.8537451
21456359,-3.5338514,-8.752599,0.68497556
21456369,-3.446433,-9.177715,-0.6011499
21456379,-3.5278637,-10.024354,-0.8909473
21456389,-3.4919386,-11.355985,-1.4370117
21456399,-3.6464171,-11.693683,-0.3436853
21456409,-3.5158887,-10.615924,-1.3735437
21456419,-4.0439906,-6.9874697,-2.1842577
21456429,-4.1613464,-5.7660093,-5.1600695
21456439,-5.7516394,-7.6688523,-7.359895
21456449,-8.58854,-9.278306,-4.787644
21456459,-8.743019,-9.423204,-2.6536818
21456469,-7.514374,-10.051897,-1.6214283
21456479,-5.653444,-10.427915,-1.3687537
21456489,-3.8392162,-10.129735,-2.5339308
21456499,-3.1722033,-9.183702,-3.014132
21456509,-3.246449,-8.180189,-2.8357031
21456519,-3.3769774,-7.794591,-2.9758117
21456529,-3.1470556,-8.632848,-3.558999
21456539,-2.3171813,-8.596923,-3.5362463
21456549,-1.5675403,-8.272397,-4.0607557
21456559,-1.1412268,-8.083191,-4.643943
21456569,-0.94363767,-7.514374,-4.479884
21456579,-1.1987072,-7.716753,-5.118157
21456589,-1.3615686,-9.311836,-6.4354177
21456599,-1.5591577,-11.148816,-7.36229
21456609,-2.3459215,-10.782378,-6.1324477
21456619,-0.9077124,-9.248368,-5.5995555
21456629,-0.19399658,-13.859978,-7.829319
21456639,-0.24548951,-11.06499,-5.2678456
21456649,0.8741821,-11.419453,-5.8330703
21456673,0.26225463,-9.099876,-3.265609
21456693,0.9927356,-7.6425076,-7.547904
21456703,1.3687537,-10.092612,-8.111931
21456714,-0.40116578,-8.307125,-3.9314246
21456724,-1.3807287,-7.5443115,-1.7447717
21456734,-0.82867676,-13.586946,-7.4556956
21456744,-2.8931837,-14.319821,-4.3864784
21456754,-3.979325,-13.009747,0.2945874
21456764,-1.8046472,-12.028986,-3.9445972
21456774,-1.890868,-5.237908,-0.2694397
21456784,-0.58558226,-2.6153612,-0.082628176
21456794,0.24309449,-6.8964586,-0.4179309
21456804,-1.9639161,-11.766731,2.9482691
21456814,-2.9362938,-12.208612,2.7075696
21456824,-2.8369007,-9.81479,1.5064673
21456834,-1.961521,-9.663904,-0.9951306
21456844,-1.8753003,-8.6208725,-0.6610254
21456854,-1.475332,-6.8880763,0.2838098
21456864,0.0,-8.707093,-2.5997937
21456874,-2.863246,-5.932463,-0.9352551
21456884,-1.1005114,-3.495531,-2.1734803
21456894,0.17244141,-6.2090883,-3.0356872
21456904,-1.3663586,-7.508386,-0.16765137
21456914,-0.05867798,-8.5154915,-2.5662634
21456924,-0.7855664,-8.716674,-3.1039453
21456934,-0.31135255,-5.628296,-3.6068995
21456944,1.4789245,-4.132606,-4.9792457
21456954,0.85382444,-5.430707,-5.330116
21456964,0.06346802,-7.2856493,-2.7363098
21456974,-1.9938538,-9.462722,-0.20597167
21456984,-1.8824854,-12.792996,-2.3195765
21456994,-3.7901185,-9.807605,-3.9661524
21457004,-2.4093897,-5.3373013,-7.563472
21457014,1.3615686,-8.428074,-12.127181
21457024,-2.6321266,-7.523954,-9.8519125
21457034,-0.8586145,-12.737911,-8.927435
21457044,3.4045203,-16.591497,-5.8318725
21457054,4.8570995,-16.243023,-1.9627185
21457064,3.8871167,-16.45498,0.39517823
21457074,1.1663746,-16.240627,0.99992067
21457084,-0.1580713,-15.949633,-2.4644752
21457094,-2.074087,-14.616804,-5.126539
21457104,-4.4894643,-11.365565,-6.1120896
21457114,-5.302573,-9.040001,-6.1839404
