mean_x,std_x,median_x,rms_X,mean_y,std_y,median_y,rms_Y,mean_z,std_z,median_z,rms_Z,Activity
-1.482638082361658,2.9167786530667246,-1.3795312,3.2686041341338834,-8.604982534248716,2.8308526675414942,-8.5023195,9.057521200070548,-3.450807423546632,5.527923770416787,-3.6955150999999997,6.510518215559834,hand_wash
-1.5599635426458438,2.1351300355324376,-1.3040881,2.6419774018719058,-8.740052303351206,4.302259383684822,-9.144184,9.73901057179465,-1.691744174834585,4.9521599397758544,-2.1507275,5.226867009310092,hand_wash
-1.5704647245734236,2.5823867900462725,-1.2807366999999998,3.019525081422871,-8.763171611263152,3.2646856055231055,-8.980125000000001,9.350042832524078,-2.78675015641579,5.463594936200347,-3.4781671000000003,6.126850017838428,hand_wash
-1.3413101938467915,2.835917969363584,-1.3370197,3.133694295810951,-8.437365633459908,3.951367171376879,-8.7927155,9.314542101334611,-2.519557356417114,5.613536587158603,-2.9398864,6.14619444506816,hand_wash
-1.5761130789132805,3.269437365008817,-1.165177,3.6256746419170236,-8.47459261536459,4.121168308759351,-8.4705855,9.421173970654307,-1.620049857052085,6.473466449375484,-1.9387683,6.664923090831078,hand_wash
-0.7292738245541556,3.3176970104104786,-0.46942383,3.3925571589179193,-9.020584206093835,4.4575333113213915,-9.283095,10.059188482528734,-1.7030162085798937,6.5204462222186805,-1.7100439,6.730713085725804,hand_wash
-0.9027530874049742,3.5745104839514474,-0.6514453250000001,3.6822059101808238,-8.511413499709422,4.5836367272689795,-8.502319499999999,9.664309914774307,-0.9517663508141364,7.166916247762134,-1.0244696,7.220532193241179,hand_wash
-0.6340572113433965,2.906044274272743,-0.29937744,2.9705822352710918,-8.682384758625332,5.271595671541725,-9.326206,10.153749116108568,-0.9200554676628026,5.698803724949289,-0.87298465,5.765008984388621,hand_wash
-0.5117738560671964,2.82110087095945,-0.22752685,2.8634713338436177,-9.081312113068785,4.523245455829057,-9.2603425,10.142773428768976,-2.127455294796029,5.7895037576709445,-2.0429517,6.160823556789828,hand_wash
0.3839447496131369,2.729033537060545,0.74006104,2.7522846503690253,-8.65638076237266,6.082316683578623,-9.370514,10.574891156554365,-0.983640281689008,6.138840398708647,-0.7855664,6.2090157435769635,hand_wash
0.34242476966236873,3.112751292508801,0.76221497,3.127455416616269,-9.130350201678946,5.148656559122937,-9.529184,10.478654471163548,-1.7468736462131578,6.4907053459693,-1.2933105,6.713416191564828,hand_wash
1.4139274624247304,2.90908495176689,1.68609375,3.230977673978009,-8.431910946389785,5.70382574738481,-9.5687015,10.17562255465039,-0.5947824890034944,6.21724350163663,-0.74185732,6.237305031169331,hand_wash
1.7879289793394264,2.998267588968931,2.1627026,3.4875244812715724,-8.83421404294778,5.235956902779177,-9.423204,10.26581717015457,-1.1571258406248042,6.555273701895454,-0.88735473,6.648184420879609,hand_wash
1.5444308261709845,3.4186069946577025,1.9154169,3.747247454554061,-8.544638580404143,5.153416319169232,-8.388556,9.974955934610923,-0.3152366936113985,7.489404454577226,0.38380188000000004,7.4863368426613635,hand_wash
1.1831928007597907,3.970175688348376,1.4693445,4.137763330943355,-8.378466187007833,5.851133067610797,-8.509504,10.21494324111381,-0.22801149471018262,7.491832971495549,0.3903882,7.48551957830167,hand_wash
-1.3724863184308511,4.503550330580435,-1.54119505,4.7023125030703445,-5.094595130250001,6.2138041274034945,-3.9930963,8.028920941387993,2.1819329047978697,7.743910999491733,3.80867985,8.035514855211364,hand_wash
-1.7122346589658801,4.806013498353178,-1.8106347,5.095967937167573,-7.494141866152236,5.759997424077456,-7.4389305,9.447362192608056,-0.6750685967821518,7.492714502960607,0.17244141,7.513264079562264,hand_wash
-1.8000662622142845,3.6835550182446997,-0.9717791650000001,4.095475602776096,-8.43489763410053,5.350171622505002,-8.242460000000001,9.984793875206753,-4.9159233315290995,6.340689916423422,-4.85350705,8.016501113770325,hand_wash
-1.9503463368973686,3.6995949212401142,-1.24181765,4.177898393602837,-8.307216621815792,4.891519889439723,-7.6389148,9.637107923457942,-4.429497242131578,6.493793036180886,-4.766089,7.853586559425585,hand_wash
-1.3940498593527704,5.002866477134254,-1.2549902,5.1871002769743315,-5.637727467836941,6.3781814219699315,-5.5780005,8.506340635032409,-0.9455018924696577,9.053481217627494,-0.920885,9.09083209162434,hand_wash
-1.7726534766135067,5.249289566252137,-1.5399976,5.534055453605202,-7.7642738520259735,5.767976184540986,-8.258027,9.667837571091574,-4.181103769651434,7.660887434728221,-4.2296047,8.718852306886117,hand_wash
-2.0341164110544234,4.03849917667336,-1.4370117,4.517010077258572,-7.273642212573728,5.239580768648639,-7.7442956,8.960216324261538,-3.7514481579619283,6.598049237464094,-3.7230577,7.58227559541851,hand_wash
-2.427279425093384,4.804059190015254,-1.56454655,5.376766183643214,-8.101502058809526,4.310011287044243,-8.387957,9.173951685302134,-4.691409237195236,6.412201577089342,-5.176834599999999,7.9383169714211075,hand_wash
-2.6303981388839035,2.8224371742855734,-2.7207422,3.855402326887387,-5.666458236724007,4.528003255711578,-6.6258216,7.249652770931137,-0.49938370261028875,6.989736415445507,-2.4129822,6.998349126238314,hand_wash
-3.0863530481881423,3.2192867288195064,-2.83869685,4.456755696414262,-7.09683176466675,3.8061419411688395,-7.6472975000000005,8.050739138375596,-1.637181036699226,6.643968664012946,-3.2991393999999996,6.834391888847422,hand_wash
-2.581963390574392,4.424804045805846,-2.2776635,5.117875780376285,-6.782004533180591,5.810032724430396,-6.9898643,8.925305481025543,-1.7580831059406976,8.241907596994986,-2.215393,8.416460057511324,hand_wash
-1.9321200675477457,3.7965941269398895,-1.5543677,4.25546485846236,-7.922673798355435,4.342182906161435,-8.135881,9.031793865584058,-3.4999938816957554,6.584771146041515,-3.742218,7.449440049276591,hand_wash
-2.4380013599811523,4.12629130682812,-1.8351836499999998,4.788064240024009,-8.250384592429317,4.097804041194719,-8.283774000000001,9.209608339836382,-4.378572218568847,6.992628823264841,-4.60861635,8.24261792681612,hand_wash
-2.107270453783644,4.0556498799507334,-1.7447717,4.565609204253069,-7.730497000563001,4.72761957069727,-7.9742174,9.058203468287545,-3.0583179269571032,7.92799277190274,-2.6931994,8.48751265361299,hand_wash
-2.581095090982551,4.078642659516262,-1.89446045,4.822246017304339,-5.975364780067704,6.091825053235648,-6.649173,8.527524567145605,-0.5839388083463554,8.609705315349974,-0.273032225,8.618292813536051,hand_wash
-2.6103317825631587,4.0531321823416215,-1.9974462499999999,4.816480171053529,-6.802400654636834,5.279148258423827,-7.56526815,8.606318635609405,0.20335291310789258,7.889535186740277,-0.36104921,7.881771111603442,hand_wash
-2.4303872635203696,3.086633209762459,-2.2902374500000002,3.925414922379779,-6.559204495502643,4.535001493486872,-7.46587465,7.97088414928162,-0.07123601148148125,7.351106435765088,-0.46403502500000005,7.341721916642982,hand_wash
-2.9012807453774627,4.204555262409083,-2.4824378,5.103911857826728,-7.088125435137302,4.873850482720117,-7.84907765,8.598511543737018,-0.2424150747305714,7.818994988059222,-0.71910462,7.812621999278384,hand_wash
-2.556255433291467,2.7753780124363163,-2.1327648,3.7704939142215834,-7.82508445170666,3.8045840240509374,-7.95865,8.698747418267505,-4.067950267808801,5.275304226990782,-4.470304,6.656038149142451,hand_wash
-2.9282495231243524,3.8453148143217164,-2.1597088500000003,4.829366877339383,-6.990205753562173,4.0717812956053105,-7.5077875,8.08699125604453,-2.162404812223578,6.96292138784347,-3.6086957,7.282353127832071,hand_wash
-2.8291343908133335,2.7227066858708917,-2.6405091,3.9239475974299194,-8.020482950346668,3.385671696174493,-7.7047777,8.704042290617268,-4.727956966263999,6.022265833865979,-4.877457,7.650133921694692,hand_wash
-2.9087822436891186,2.371282706317606,-2.88180735,3.750923686833371,-7.517209347150261,2.6429811340952996,-7.425758,7.9671631641561484,-3.9135301599611356,5.687019292813255,-4.8636858,6.897399415490628,hand_wash
-2.5918844153572933,2.5779928205100155,-2.266886,3.6532564970634174,-7.590020177055703,3.489978163118306,-7.8089614,8.35200851974513,-4.1654376490909835,6.296446891977228,-4.7816563,7.542609261718973,hand_wash
-2.5582500348601025,2.563606725134788,-2.44651245,3.6193502965969153,-7.704908132901556,2.6326736366674175,-7.76704835,8.141168462302625,-5.130013934704143,5.750174951327858,-5.4893848,7.700382820594015,hand_wash
-2.422429539171505,2.795600250007815,-2.262096,3.6963393476094506,-7.485045834736145,4.083632261908142,-7.5742493,8.523964069621956,-3.6604271423509256,6.115755019079268,-4.2882824,7.120568733587465,hand_wash
-2.7219800213445597,2.8475583306794863,-2.3896308,3.9365920511783794,-7.756826063769427,3.1309661941825357,-7.572453149999999,8.363366765301711,-4.037664760416325,6.096456999601647,-4.3301952,7.3056989843608005,hand_wash
-2.8261168909598955,3.616982958938445,-2.0920496,4.586487886418319,-4.50314465817481,5.007182689224902,-5.542075,6.729467896196904,1.553259440496916,7.77893218203851,3.624862,7.9226790602696076,hand_wash
-2.3679941302426677,2.7203728932080518,-1.9974463,3.603899333012776,-8.183717886229328,4.209891671945893,-8.20414,9.20049805698242,-3.3807552873226685,6.742557156906898,-3.5206788,7.5346102169618225,hand_wash
-2.36681600453627,2.371678289125103,-2.1243824,3.3484479592331433,-8.286404620725387,2.8943922310336974,-8.2945515,8.776121269730998,-3.7009939006813513,5.803450605644023,-4.2170305,6.876782736000871,hand_wash
-2.63756248759542,3.552886714361049,-2.0501368,4.42126908002526,-6.596234165868445,5.188402253157814,-7.38624,8.388165807280052,0.46059028691094106,6.5068769640574615,0.29817992,6.514895031682865,hand_wash
-2.0954610330973487,2.3784952193138778,-1.8441651,3.1675211931710994,-7.971959099469493,4.299972310102354,-8.049661,9.054990297624514,-3.295667569732096,5.891977253121156,-3.5889368,6.744237347772951,hand_wash
-2.1483013305148435,2.533452253624369,-1.87709655,3.3191662200015353,-8.489798493750001,2.7924685997935517,-8.2550335,8.936120655175388,-3.7342782764999978,5.467891017672625,-3.92843075,6.615497523959408,hand_wash
-2.7230503330595863,3.7587309670214886,-1.9441571,4.637505839461968,-7.140837613056996,3.744818232586294,-7.2694831,8.060948745430517,-1.3798694181658036,6.838071800345413,-1.5890955,6.967218072287878,hand_wash
-2.6711806279410264,4.019820665156809,-1.61124935,4.822108553424167,-5.241368235230774,4.5782001030773944,-4.8642847,6.955437713492489,1.2949594032307719,7.678755685323672,2.3770568499999998,7.777468792011601,hand_wash
-2.666937721179624,3.0355431615462303,-2.398612,4.037620002075813,-7.914197570643436,4.743282450833127,-8.125104,9.223498972127388,-2.2545641794798956,6.69904003015297,-1.4741346,7.059736746076186,hand_wash
-2.8451954353403117,2.916642312251298,-2.4674688,4.071814132143581,-7.961919556335072,4.0813028963659015,-8.1179185,8.944584481916282,-2.8935911414083777,6.514766492764578,-3.1033464,7.120670400967289,hand_wash
-2.7629228778789487,2.66683636794334,-2.4291486,3.83758299067937,-8.455112230526316,2.913998530629328,-8.501122,8.941921745961196,-4.6933149494876325,5.579469700627129,-4.426595,7.285311594837837,hand_wash
-3.1448055981184213,3.87075728956521,-2.5512946000000003,4.983285655432612,-7.789964873157898,3.625592095552014,-8.140072499999999,8.590336365869234,-1.8815241943297347,7.003486064657385,-2.2363495,7.242918922460446,hand_wash
-2.3276364570418666,2.4450941447346044,-1.9519409,3.3734899177402156,-8.159585663920003,4.194519747908913,-8.077204,9.172018142154156,-3.2523311389920013,5.133289234336271,-3.9338195,6.071082916474404,hand_wash
-2.455710075695548,2.955900566522738,-2.1555175,3.8399202460314146,-8.13192518133507,3.318317442952245,-8.026907999999999,8.781264863099233,-4.442720468723558,6.008696527459681,-4.753515,7.466437229180825,hand_wash
-2.949613117662759,3.741261125690462,-2.440525,4.760336305662126,-7.66086600489583,3.4393773006146358,-7.5467065,8.395676187775035,-3.0651790586989667,7.344966958939888,-3.1482531,7.95005479862818,hand_wash
-2.7968281746657895,3.022738892667877,-2.4824378,4.115234336644846,-7.4708065105000045,3.8618399089090545,-8.1041475,8.407586487070892,-3.26621416731579,7.067325609549471,-2.90875125,7.777133568629008,hand_wash
-2.7903652751476677,2.8678217162132715,-2.562671,3.9986539016732277,-7.844591777020725,2.8122092895524196,-8.113129,8.33220576076614,-4.1626401046373065,6.3528751146573175,-4.3643243,7.588282929014793,hand_wash
-3.0638162520651004,2.5749122602546577,-2.638114,3.999984637285717,-7.843819946881511,2.8603086643366327,-7.6209522,8.34778841218728,-4.672421165807292,5.747432312686769,-4.9630792,7.401248162229099,hand_wash
-3.197076378976804,3.3570551971334512,-2.638114,4.6327174576933565,-7.222567192163653,3.6056017436282697,-7.1766760000000005,8.070460624175153,-2.5490384414883978,7.110061129044082,-2.93030645,7.544552675742006,hand_wash
-2.680769376448813,2.2917812575202605,-2.3135889,3.5249010727546364,-7.700682910026386,4.008296811835803,-8.25683,8.678972804513531,-2.983827799672824,5.758927097906971,-3.9002893,6.479271751059362,hand_wash
-2.6567186235311837,2.4506381998147218,-2.31179265,3.612243487002803,-7.785418393247416,3.327591791456055,-7.94487835,8.4650498150415,-4.39211087266237,5.418788360162676,-5.391188850000001,6.969808224481104,hand_wash
-2.2254198293544967,2.123711144962759,-1.92858945,3.0742008446001154,-7.590323783888897,4.919100767589566,-8.2095285,9.04138002835751,-3.356068631580161,5.21759579194046,-4.378096,6.1979418503492525,hand_wash
-2.596037595427835,2.3487846182751713,-2.37645815,3.498854362659084,-7.66419522505155,3.6685397743817107,-8.075407,8.494903559340152,-3.461463699090983,5.160993933917589,-4.34396675,6.208779284731207,hand_wash
-2.3149283583943308,3.0428890917368756,-1.99086,3.8202360501061503,-7.543043030938146,3.842116754187122,-7.2173913,8.462937627413474,-3.894286342177833,6.4955238476951855,-4.4044408,7.56627744275932,hand_wash
-2.8248236910541245,4.376511975295779,-2.37885315,5.204240611697643,-6.132259245925264,4.78209740671153,-6.357579100000001,7.772652040837635,-1.1250666187087586,8.154540274140258,-1.6004718,8.221369665533173,hand_wash
-4.446073100807285,10.334463936025818,-5.9043220000000005,11.237908296536911,-4.364580054062501,5.88687879057164,-4.36671945,7.3222027189239824,0.38389854788541683,5.742398658281013,-0.85562072,5.747751532482769,no_hand_wash
-1.8189203248101278,11.51728453206589,-4.1302114,11.64562135811308,-4.342015786113926,7.512287556573997,-3.3446448,8.668603887473306,0.30552870051898723,8.174933075003525,0.16645385,8.17029313318111,no_hand_wash
1.6948878391731286,13.238258792243357,5.277426,13.329339608370624,-2.601613154948319,11.066397740981447,-2.098037,11.354166747517066,-0.3663823017441861,8.911117236327971,0.45625123,8.907135214716881,no_hand_wash
1.6326630359324665,13.394367187950762,6.094127,13.47622585756087,-2.65521193987013,10.827055406767112,-2.7590625,11.134217456689832,0.6201234233974025,6.345221209217541,0.9783655,6.3672450138685255,no_hand_wash
4.144293546780362,10.35696825511568,7.4616833,11.142925346051921,-5.887604708157625,10.72198969262875,-3.718268,12.219979343603724,0.3404362764056882,8.573772194665047,2.2345533,8.569452683568352,no_hand_wash
4.912983406304909,10.154518642670318,8.115523,11.268771438247459,-5.998115998157619,11.368703052246776,-3.011737,12.840982516311268,-0.17772961606201626,8.935385249201296,1.1963123,8.925603037971747,no_hand_wash
4.51961264051786,14.629951951147493,6.6737218,15.294325209034593,-1.215695390545921,14.576227275836493,-1.3711486499999999,14.608295956507442,2.321769804375,7.820921157621334,1.7304015499999998,8.148704498468122,no_hand_wash
2.9299334992987323,16.328626681393644,5.3373013,16.569054348920098,-0.9384474595037992,16.41361174306492,-1.6777111,16.41966174844307,1.0534720523797463,11.823941057651297,1.5184424,11.855861306431413,no_hand_wash
-5.319643847933676,15.549823774712369,-2.5045916999999998,16.415809482394813,5.384116986676023,21.513794291027576,3.36979265,22.15065095441905,1.9268970479974485,13.976069288550823,3.29674435,14.090605127799545,no_hand_wash
-5.855715567214834,15.494949179730678,-2.5662634,16.54596038742092,6.263282397843985,20.867268300035796,4.884642,21.761386169772415,3.5917972751943745,14.477024347423233,3.4380505,14.897960281973763,no_hand_wash
1.9283981777740244,14.015880452166293,4.0200405,14.129875366589658,-7.6624699839677906,12.537959629769801,-8.473579,14.680107803534428,-2.0799532056467545,14.04078195616171,-2.6800268,14.175955067955764,no_hand_wash
4.539556781597883,12.825659938732187,5.9665923,13.589332210453563,-7.940871002726452,9.830645918031777,-7.3610925,12.627088573436007,-2.554456258439153,9.872048550762264,-1.04662355,10.184535615689326,no_hand_wash
4.4716441717544075,13.293776071519813,6.4761329,14.009362883167848,-2.2459978247383416,9.445795338981542,-0.713715825,9.697237133214802,-0.7918021574611391,10.035102575050686,1.282533,10.053325072450404,no_hand_wash
4.205419664394913,12.97990285371933,6.605464,13.628453168091054,-1.0052987935928739,9.332211460264608,0.31734008,9.374390269004566,-0.5817673071755703,9.690733727100744,1.5890955,9.69586591344903,no_hand_wash
4.650408814478373,12.102846616885797,7.3024144,12.95115742070577,-0.045554120966156464,8.68946788772362,2.264491,8.67852510250894,4.09735126438677,4.447020584905726,3.739823,6.042678121148454,no_hand_wash
5.004473967020726,10.728413002586535,6.64198805,11.825625636851154,-1.5458423963334194,8.186497928261938,-0.313148795,8.320742355307214,2.615885614854924,9.192955712658666,3.2817755,9.546431445038406,no_hand_wash
4.787724903407796,11.91401804064691,6.690487,12.825655942740852,-4.495165487467533,6.717408922244164,-2.6536818,8.07544991177835,-2.2377040777454544,10.68156564954091,1.2645704,10.89985373395295,no_hand_wash
4.821375951306125,13.518081955386624,7.9287122,14.335900253284262,-2.249839782535713,8.942579281975966,-1.3112732,9.210184518401356,-0.5297270047117372,8.19171305906919,1.4789245,8.198389442613875,no_hand_wash
3.814632338269719,15.940393845173434,7.359895,16.370736718646636,1.9757662172926178,10.80421375934384,2.6129663,10.96985239503004,2.2077113405190856,8.238434224327545,2.6441016,8.518983862782827,no_hand_wash
1.6897570979434438,15.267128966624206,3.0344896,15.34083814916823,-1.6995649332390743,11.30272081896259,-0.95321774,11.415411024285042,-0.6457655969742929,10.679111815960749,1.3004956,10.684908591791206,no_hand_wash
1.3473056379352633,13.489721466131073,1.88188665,13.539163286241514,-9.004403667239472,10.12602311845623,-6.157595199999999,13.540524255485115,-6.260442376739472,11.262614562055983,-2.48782665,12.872677226659968,no_hand_wash
0.8273570018073307,13.316836121349242,1.30468685,13.325104426002426,-9.543773523390062,10.916471139289342,-6.19651415,14.489340687970333,-3.810585782023561,10.126053168313602,-1.47892455,10.806900361683299,no_hand_wash
3.0875679633704665,11.766928715832295,3.7667669000000004,12.150513614030936,-5.627191454834196,10.254532573383274,-2.13755485,11.685388249975105,-1.0816615583782387,10.693592469441567,-0.12394226,10.734368194800304,no_hand_wash
4.461146681896908,11.797775688099307,5.45765065,12.598833684320622,-3.143648311079895,8.544613474451495,-1.0220745999999998,9.094216455937326,-0.5533205047835057,10.848338005334549,0.558039535,10.84846926983202,no_hand_wash
0.32192952984771595,14.401372793674502,2.445315,14.386687672887374,-1.0580272231700505,8.689129198627272,-0.281414795,8.742354432163122,2.80957370880457,7.053510924543405,2.54111565,7.584157608769365,no_hand_wash
1.3134706724873098,15.758714912532202,3.2745905,15.793416467147162,0.006577194375635564,8.724552232642964,1.2753478999999999,8.713475914020773,3.2224835771573583,7.175396671591893,2.74289605,7.857483176390968,no_hand_wash
2.7435909881596503,16.49299878089895,4.8091993,16.69923795852146,2.31434819204762,8.797851382173471,3.368595,9.086495806875583,2.989407539115289,8.032524939897451,2.7315197,8.561326207599999,no_hand_wash
1.422722698753634,16.202583598744138,3.1123278,16.244688392770776,1.7934584651804504,9.780922633860214,3.2272887,9.931927068959514,2.1431192836892237,8.304088901992658,2.3531067,8.566097475402213,no_hand_wash
4.959817618886886,16.661198017160537,8.787327,17.363228300616463,4.566763513831363,13.504425461812946,4.253555,14.239242249200542,1.7568329894151686,9.23256851313052,1.2981006,9.386567887798211,no_hand_wash
5.698038512319588,16.499547525735625,8.7975055,17.43562659233278,5.62224044331804,15.390570289539232,3.8493951500000003,16.366696448617216,2.627209852764175,10.669154247601172,1.6064593,10.974502516474523,no_hand_wash
4.624408919213202,15.750870616036277,8.7879255,16.39650612644028,2.7964527723340105,12.629575650950411,2.21539305,12.919810029865724,2.556935599852031,8.579309993749607,1.95493475,8.941793222092565,no_hand_wash
3.933319898218832,15.800352771256312,8.90588,16.2630534791977,-0.5675647808076322,11.510220980000904,1.0514135,11.509570120283822,2.4736316172994908,6.315887915296807,2.1148024,6.7755288461075,no_hand_wash
4.767638935000002,13.73101815564958,8.63224875,14.51870209436166,-2.185777475900249,10.67015719844132,0.301772465,10.878460952740687,0.4528319415837569,10.664906411257528,1.6304094999999998,10.660985167635458,no_hand_wash
4.652604543759401,13.895133923750492,9.196875,14.636856875407165,0.3317942636974942,9.604019565293614,1.3615686,9.597713703646914,0.6256433305395993,11.354738666203177,1.5759228,11.35774566966211,no_hand_wash
