@Relation wada

@ATTRIBUTE mean_x numeric
@ATTRIBUTE std_x numeric
@ATTRIBUTE median_x numeric
@ATTRIBUTE rms_X numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE std_y numeric
@ATTRIBUTE median_y numeric
@ATTRIBUTE rms_Y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE std_z numeric
@ATTRIBUTE median_z numeric
@ATTRIBUTE rms_Z numeric
@ATTRBUTE label {hand_wash,no_hand_wash}

@DATA
-0.1144832490163933,3.696535475095264,-0.42511597,3.688199048279056,-7.426706900874316,5.169795456734823,-8.499925,9.04083582696608,-1.706654276145901,6.593914081742388,-1.3735437,6.79373076671975,hand_wash
-1.535899841996353,2.758309942973628,-1.20768855,3.150815075566095,-9.256338832187495,3.170306647725134,-8.9561755,9.78152874911616,-2.713937580232812,4.785930504511611,-2.499203,5.491019070008397,hand_wash
-1.323090245580203,1.7172518916541506,-1.223855,2.1643827174030696,-9.431270802538068,2.2018143769531906,-9.406439,9.683607098213985,-2.398374977512691,3.1036581724500376,-2.4932153,3.916120485896218,hand_wash
-1.3552938893112243,0.9712365336317952,-1.4226416,1.6659259207722457,-9.270680688265305,1.6396841858823767,-9.355545,9.413839147169035,-2.1584563566326525,2.519537151927532,-2.3590943,3.312795376135625,hand_wash
-1.5413688017564775,1.4537681592226566,-1.4525794,2.116201589602297,-9.107986260103628,2.2802965803003383,-8.875942,9.387663419914368,-1.893343600051813,3.2653588007757373,-1.9854712,3.767236602449165,hand_wash
-1.8945643245561228,2.364594561481456,-1.66513735,3.025252773123596,-8.284293121204078,3.7644272226227726,-8.4777705,9.095500220406786,-0.4101226544744903,5.70901300955818,-1.83937505,5.70918034295364,hand_wash
-2.369233955643216,2.4940798060685863,-2.5758436,3.4354686947930686,-3.606514284180905,5.288286494704813,-2.4764502,6.390022441209673,4.680343589613064,6.443912509101724,7.1144056,7.951160995909363,hand_wash
-1.8574865320600005,2.471663133513941,-1.7675244,3.0864789970785806,-7.921326404502702,4.157317560608681,-8.935818,8.940764962854855,-0.4508786106324326,5.579236167727329,-1.2130774,5.5823748482567614,hand_wash
-1.7271978104780108,2.634426023605544,-1.531615,3.1443722143274986,-9.223126158115184,2.6568575451698213,-9.19448,9.596248777205387,-2.685061428099476,4.653623006862807,-2.6716442,5.362124455798906,hand_wash
-1.8049465931171875,2.1353884568105683,-1.4358142,2.791767660528592,-9.264671511145837,2.9935768082673797,-9.0968835,9.733908044885824,-2.7118980902083343,4.224495767969262,-3.05604495,5.010768995892249,hand_wash
-2.2044241205,2.075783723598486,-2.45190125,3.0242607457876747,-5.469385125881445,5.4782497364017,-6.6036675,7.731151066845757,2.2208806030154653,6.715406785881704,1.9920575,7.056666479048836,hand_wash
-1.7287002205573756,2.1231348745953458,-1.4489868,2.7333996960881355,-8.357983390939888,3.676021821050168,-8.796906,9.12661933667098,-1.018518041382514,4.860510967928924,-1.8872753,4.953064695333326,hand_wash
-1.5925997356052628,2.493856343280005,-1.43222165,2.953465780815354,-8.763439480526312,4.072411065633172,-8.972341499999999,9.658939714399542,-1.0213876034736842,5.446531217858699,-1.74117925,5.527368716803358,hand_wash
-2.315496241623712,3.059611615933313,-2.3159838500000003,3.830730003182753,-5.500896924793815,5.83338708417939,-4.99900465,8.007051123993316,4.271486472989692,6.833149481188321,5.8983343,8.043435115683288,hand_wash
-1.54323018307978,1.3042585989765094,-1.663341,2.018255264952409,-8.02083533021858,4.206610388623395,-9.279503,9.051666876718157,0.7329479657677603,4.275345688178106,-0.4418811,4.326188913929844,hand_wash
-1.372689234984375,1.6148526378501542,-1.31007565,2.116233151510797,-9.265270226041672,2.3502461689304512,-9.411229,9.557202538870214,-2.174097682731771,3.787907479059492,-2.3578967,4.3589234188407895,hand_wash
-1.6965594870692706,1.690915655845744,-1.74776555,2.3921994489989213,-9.027920107291663,2.2292389820595826,-9.0076685,9.297686005492876,-2.4751217055208348,3.851694252812041,-3.01892205,4.569957066746326,hand_wash
-2.109080115382989,1.9687906585594528,-1.94595335,2.881731338010689,-7.710364188762892,4.239998830774939,-8.238268999999999,8.794011486130847,-0.3608825187731964,5.322536022048112,-0.9424402,5.321052350462844,hand_wash
-2.676560702110556,2.229340983007571,-2.626139,3.4797936334084043,-3.843055566296482,5.4386456802015015,-2.5399182,6.648255816274972,4.639237096673368,6.810633736975885,7.203021,8.22643079551291,hand_wash
-3.044978496532662,1.519803912792248,-2.9147387,3.4014836355248783,0.1303721045577889,3.280597931611497,1.0777588,3.274940862134105,8.377236716231154,3.556875275200708,8.50711,9.097575613375174,hand_wash
