mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-1.9158240123400003,3.310513913249192,-6.4474883674,5.616992159900591,5.6839081696200005,6.067627137601919,hand_wash
-0.45675417636000004,2.2674720982304812,-8.837310708,4.8783764741405395,0.624058273207,5.1431068052479025,hand_wash
-0.5694638052470001,3.2284458952874107,-8.5297303593,4.57074232762205,-1.4752961488499994,6.193195758838341,hand_wash
-1.0850037325299995,4.423897700099457,-9.433562763000001,4.004251875722809,-3.733176822030001,8.334450759954489,hand_wash
-1.18179844765,3.013245843409457,-9.74428062843,4.032358669441856,-2.5881539211300004,4.6573293752526155,hand_wash
-1.31072234096,3.182464950382251,-3.6432198761100016,4.88829940092983,7.204518157600002,3.491114820397775,hand_wash
-2.620091483999999,0.3396847281552594,1.7308207296599991,1.7119677135683933,8.475327555999998,1.4642673967512891,hand_wash
-0.7083988807999998,2.432158894771057,-6.818273290899997,6.270673281865793,0.9364646025000006,4.8785229289501935,hand_wash
-0.46580735198699996,2.7214996083229965,-8.966617836800001,5.689750175477024,-1.3998290492999994,6.100902253038427,hand_wash
-0.5194078734900003,3.705871307260323,-9.384069734799999,4.075243572793658,-1.9165185645919993,6.399523628851291,hand_wash
-0.7525989649069998,2.2756225277806763,-9.338468475000003,4.030548468090194,-1.2204780094370002,4.9212581356758545,hand_wash
-0.29986841895,2.289751938453375,-8.485123070500002,4.4138233062214995,-2.4654929661000016,6.077184719510476,hand_wash
-0.6380571409060003,4.506115907478456,-8.165016758000002,5.5875686353464,0.3952261580869992,8.687893485971038,hand_wash
-0.9438771667000002,3.3393127159715066,-6.5839446178,4.798634998419962,4.484051381349997,6.033615073436752,hand_wash
-0.04591253263000003,2.119803957986131,-7.7057957452700006,7.1664598006455655,1.1906480347100008,5.246652865585233,hand_wash
0.485326773347,2.846426301771695,-8.95840291598,6.523495210815073,-1.901382033,6.163103663067442,hand_wash
1.10762468636,2.088229707746468,-9.452591257999996,3.7828775207852474,-2.0320064121,4.06054112668833,hand_wash
-0.06480923329000007,3.9396436314235297,-8.3812151984,5.86708877814824,-1.693135049809999,9.302195463708257,hand_wash
-0.033111144800000034,2.8667375221592453,-9.348791090999999,3.164516463345384,-1.9521684196000002,4.521131762088384,hand_wash
-1.08247695886,3.3769482801016006,-8.29801213315,4.151268940783712,1.8827008934999996,5.64826673733118,hand_wash
-1.085099533393,2.6767282578702107,-5.344043039139998,4.376840477486349,4.919621575999999,6.195552829541383,hand_wash
0.7694718658,3.185796668841565,-7.616581273099999,6.333065492863838,0.9757668650000005,5.820466812502366,hand_wash
2.038197542686999,3.1053496481336276,-8.0010537129,5.812151500932972,-1.7205700360999998,6.9203461647723366,hand_wash
1.2510025201530004,2.3650767481480393,-9.791570407470001,4.207761165852239,-0.9285370862999999,4.492817047634865,hand_wash
2.0213006970799996,2.756906015253973,-8.2295505671,5.750020262180867,-1.0210087717930003,7.248978991214396,hand_wash
1.8879100625500005,3.1642136646156307,-9.568007258019998,4.700721030633473,-1.5648339034999998,7.212037013845629,hand_wash
1.2397938351700006,2.9189799073547205,-8.4460243609,4.624848368740562,-1.5802099333000001,6.2285274508689135,hand_wash
1.4229170292999993,3.834808825131852,-8.642763286700003,5.729237182852894,-1.26764793644,8.845801406681025,hand_wash
1.6110817360399998,3.7419030450379767,-7.1730595673399975,7.803930097909911,4.281504562099999,4.671116042627396,hand_wash
-0.3337220111500001,5.089881736583773,-6.4680615958999965,5.192289835143475,1.8146943343000004,9.048885253695719,hand_wash
-0.9009105300779998,3.6345860625513047,-3.6350648655330007,9.05761660585633,5.996925331299999,5.0366834413367325,no_hand_wash
-1.3661430233000007,17.285437356436297,-2.4511228551000004,10.922059210953053,2.0337907333,5.7397455323344255,no_hand_wash
3.9031513621999996,13.01704139443782,-4.4450963652999995,12.318869380154146,-1.3070459524500004,9.980050016785208,no_hand_wash
-0.7027705940000003,9.97032753764983,1.8952508119000009,8.044758101959872,1.3613411172869974,14.441226677382417,no_hand_wash
-4.2778162426599975,13.409194497063043,5.746885275199999,5.049177115828162,4.490362247899999,5.652351023553833,no_hand_wash
-0.09133404870000024,13.627122041957199,7.283302299000004,3.988451045368672,2.13630952729,4.934981748535424,no_hand_wash
-4.4449646623599985,12.564832272366427,6.4731510027,4.4180749107590405,4.39917185788,5.871329835391955,no_hand_wash
0.7372229299400003,12.191741264125806,2.1510508647000006,7.2899477491585944,5.068052934699997,7.158134830467306,no_hand_wash
-3.1832924590000005,18.67793281861584,-4.46004131325,10.093791630293254,2.5402415474300004,7.202190036656031,no_hand_wash
-5.663538658099994,11.515646753331323,-7.745720719339996,12.938960682930032,0.10269837100000087,13.477162328141896,no_hand_wash
-5.932523248499997,9.072578999947062,-10.034952302319999,14.162674200559508,-4.738833541800003,12.914801076296952,no_hand_wash
-2.483575416100001,6.894051264172482,-10.019109140799998,13.015379361680672,-2.8090465872040005,9.724346219266305,no_hand_wash
-4.129097526900002,7.769373930368896,-7.5794345176,12.60977962364564,-2.8167106413300003,10.047659839998463,no_hand_wash
-7.015766673440001,9.943233229965085,-9.551050410913,11.548222163222052,-5.887975958720001,13.67990421764608,no_hand_wash
-2.1684985887000003,9.659317191248439,-7.714453680119993,10.875697567171654,-2.5446722857999986,9.954653617865132,no_hand_wash
-3.306204692900002,13.320506080635122,-0.7531019095999999,12.124826605738654,4.1314565750000005,10.40543565372615,no_hand_wash
6.669746156399999,4.1427703538545355,-5.6443784697,7.152548879118199,1.4701827379200005,8.273192655239557,no_hand_wash
-4.772064422299995,9.885014132978357,-6.0978274681,7.210975046727995,3.1266620602500006,9.378078078621995,no_hand_wash
7.11578268175,5.678320623342751,-4.613526095349998,5.553761416381767,0.80679828825,8.231874874100379,no_hand_wash
-2.0066791193000006,9.597121562965391,-6.1139100047,11.715983599853724,4.045235893280001,5.5028124459250645,no_hand_wash
6.215662461099999,13.804911433432606,-0.6676955868000002,8.87236896434189,3.002156985699999,3.9125255399286254,no_hand_wash
0.6781497584000016,20.590713277835683,-0.029470755019999073,18.164230264514817,-4.102249305200001,16.478217449408067,no_hand_wash
2.4123834347,20.252854685127108,2.8394514152999992,10.61747950657754,3.9242634732,6.872311882924865,no_hand_wash
3.9999940114999974,15.704655503218623,2.402240567929997,17.84645211420088,3.07768394,7.106644317563774,no_hand_wash
3.195974038899998,17.318098725635164,2.187562911500001,10.837224468508085,5.762189432247002,5.161347307141603,no_hand_wash
2.77327690845,18.559089630554205,-3.43705654575,16.53517602995807,-5.619111026899998,11.979546725169353,no_hand_wash
3.079587990600001,17.787815393760603,1.6401093976380003,10.19137323249418,4.688250727499999,4.869493737871672,no_hand_wash
3.0111622411999996,16.777761443480628,1.0031779364600004,13.528591438590523,2.6043561976700005,3.689035760710201,no_hand_wash
-3.8423178403000016,16.795776172229434,-7.649237378500004,16.85700564124614,4.209210898040001,6.813342747807247,no_hand_wash
5.7236177000999975,13.9197904962973,0.5799779511500001,8.476119851553745,3.5567476889,4.836287715233907,no_hand_wash
3.2554901804,16.267519324478293,1.2484158731500001,9.23332504032283,2.6352160346299995,7.433808535064494,no_hand_wash
5.315206952150001,13.734185633095226,-0.8443282221000004,10.605313995476294,-1.1911030657400001,7.634552709155508,no_hand_wash
4.013741443900002,15.160946311248622,-8.076389014000002,10.062921825529193,-5.712313253829999,13.364385086384733,no_hand_wash
2.3540526989999995,16.649197812944045,-3.551418724139999,8.553256520795289,2.2876148587000005,6.003187847839728,no_hand_wash
1.9994940134999992,15.074432243204628,-10.8756878224,14.236264810894697,1.2611214872000007,6.466941008460634,no_hand_wash
7.705161072800004,16.934198310852327,2.9101523746999987,10.431162339129417,2.330318080259999,6.611689508815559,no_hand_wash
1.6815311714000005,19.30852477289981,3.3875993866999994,10.319729086658324,1.3162069108999999,7.004514602586101,no_hand_wash
-1.6007591703930004,18.29800620112568,2.108946469149998,18.201294755469664,5.1040979304,7.028960924873708,no_hand_wash
2.399486289300001,18.045637951893617,3.2946487148999988,10.636837427035863,4.580355141059998,6.27795258502289,no_hand_wash
1.9498812054999999,12.296092650582231,-5.928200294000001,9.810294470246793,-7.751875869399999,13.54138967223735,no_hand_wash
7.034950702700002,15.806858588841381,0.5400050419999991,10.236298282080769,1.6299784329000007,7.659082679278136,no_hand_wash
3.4360746398,12.680522208557067,-8.171710843500001,10.113726209281479,1.6174045464000004,6.560674631737942,no_hand_wash
3.4783826741100006,13.685498693119678,-16.3987346421,9.957312423129498,-6.155068486600004,11.931006590538189,no_hand_wash
3.245263404800001,12.334548598167304,-9.3794952505,8.869467911568998,-0.036739560899999565,7.712175553247991,no_hand_wash
2.146596166100001,18.390817950431767,-8.189649576017,12.446004857332689,0.8572970721999998,20.054088184799706,no_hand_wash
1.1196955996000009,18.11127546985558,-0.7572812037000002,11.704454218150108,5.450106414289999,7.960210063489474,no_hand_wash
-2.0235041023999987,17.330111280323997,-4.314495999500001,16.590716008516917,3.930466563700001,8.007343445599464,no_hand_wash
1.2823533014000013,18.405678610092288,1.5657439636999992,14.158566598858583,1.519915401800001,7.670129993592292,no_hand_wash
3.3503450100000007,16.447156473329677,2.0561601915999996,9.615738134272817,4.57537340876,5.627985441605021,no_hand_wash
-0.2105940559999993,17.85355760832953,4.535089240460001,14.297571097489042,2.3183908960799995,8.827718008110477,no_hand_wash
-4.94029065951,14.172781793874583,-11.753845829,14.666444460173464,-4.6558820149999995,9.677867459132354,no_hand_wash
4.6252856618,12.409490716758311,3.725404998040001,8.34410248855627,4.955343303199999,6.053429297755526,no_hand_wash
3.0711574528000005,13.027425103079722,-1.1526390806999998,7.596638578466427,5.079369429300002,4.9579605560982225,no_hand_wash
3.9847257251000014,9.826361017332369,-10.817093712900009,10.281255832073589,2.2189616535,6.224510424302956,no_hand_wash
2.9016978727000002,16.674157893303764,4.595982652000001,7.2634242826854685,3.0282147996300006,5.052581275650712,no_hand_wash
4.007418535000002,14.50402072290747,0.5588897597900001,6.098334454993551,4.0353444733,5.123445137921714,no_hand_wash
2.5779511746,14.396192291151642,1.5635047585000004,16.82475448510194,3.3071148077930017,6.3328231560591295,no_hand_wash
3.7326499226000034,15.59866256695424,-0.7980684004090002,7.582465447919346,4.2926174226,5.621423272946079,no_hand_wash
7.2051767200000025,13.866216087561783,2.3880620282000002,6.497859937370938,5.299483647999999,6.358002739731536,no_hand_wash
3.2163795350999997,13.592343356206856,-2.37067418625,15.517978132949226,5.384638526699999,6.41840504670833,no_hand_wash
0.3530259030000009,18.834445516559494,0.3042753296600004,14.403663802791415,5.060484657200002,5.928885223768337,no_hand_wash
0.31283760269999905,18.420044420771355,0.7523355262400002,9.365810962146227,3.2127270520000013,5.505252782156963,no_hand_wash
1.491294804900001,14.337727733472324,-7.4638628557,11.855391975800659,-4.860512504099999,13.508521384520757,no_hand_wash
1.6201828979,16.35364087402615,-5.255571010200002,7.47637303627666,1.4961687152999996,8.058648760606683,no_hand_wash
-2.476845345912999,12.011285616346584,-5.312728093470001,12.802716198673979,6.4757735712299995,6.600992754895496,no_hand_wash
-1.9992785730000018,16.88664147188905,-4.122283648399999,9.406912011262385,2.1893113222,4.122607141449873,no_hand_wash
1.670633853070002,12.004032974011622,-5.3384985213929985,9.577302038012618,7.3696188328,4.204090335437927,no_hand_wash
-0.6416376876000001,13.330487808945913,-6.4676783600000025,10.296885433823535,2.6961453099999995,5.24707657337601,no_hand_wash
1.0054052701399998,13.347211940007897,-3.1502290613870003,8.876125203821609,7.544311522100002,4.786542948150833,no_hand_wash
-2.895423024100002,15.159874002760223,-7.6212993813,10.558400332438078,4.56501503334,4.708547437119211,no_hand_wash
1.9859622504400014,13.312949535798483,-4.949020435999999,9.653796570026476,7.9058995775,5.744629656569296,no_hand_wash
-0.5719546854999996,15.864618231688832,-4.277325329363003,10.74943843847927,4.894198456800001,4.52225666413439,no_hand_wash
0.9113887792999996,12.664385904068823,-5.976687433799998,10.733221956200731,-5.69447023101,15.572157559013863,no_hand_wash
3.0561287520500016,16.609245964570654,-2.9896669835999994,7.892183221555129,-1.7842176753600012,7.237258531441234,no_hand_wash
-0.7000283061,10.895956715249627,-9.0520841046,10.468348101847948,8.446383643199999,5.217380466882311,no_hand_wash
1.4265813779,18.404381252917613,0.055863833350000024,8.081032822981761,3.910791459899999,5.482616161544363,no_hand_wash
2.767492981466999,10.623302781866519,-5.681489215800002,7.813766326199762,-6.355004728700001,12.642169048339776,no_hand_wash
7.3042227671400015,16.793392785913344,0.13549820961300016,8.501439996337686,-0.12633726156000016,6.2701582244847405,no_hand_wash
-3.1133338079019994,11.819167056712592,-4.804600759200002,12.325496285718332,6.784300010699996,5.874814933636153,no_hand_wash
4.098776517599998,15.959522474860181,1.0452224295599992,8.464459502728145,4.783057602829999,3.8266030341067867,no_hand_wash
5.06584951416,9.94793356386004,-2.53716392555,8.92191560085599,1.6327686025200023,9.945471548467152,no_hand_wash
1.3276432392000002,13.88283033989485,-4.099411215560002,7.543152618589232,-3.1503368294399987,9.119965119315626,no_hand_wash
3.8753692046000014,11.376798926344723,-1.50372498899,9.104612732482055,7.320652632,3.7882325685949945,no_hand_wash
-1.7598004010000017,14.668936648837823,-6.931186554440002,9.911983810862829,3.3144435817999987,3.8661193056539522,no_hand_wash
4.379089591200001,12.691142441613652,-0.07022198490000027,7.330358078969766,4.682790084900001,4.578313580751379,no_hand_wash
3.0563443404000012,12.766427981089544,-0.8808762030000001,7.183217827153162,5.821466155399996,5.420350002360898,no_hand_wash
5.724467926499999,10.7592632278599,-6.273801549300001,6.9991197544356085,-6.325210570690001,8.929850933954311,no_hand_wash
3.2728301196000005,12.44065412956318,1.557577006420001,4.642112591988018,6.009343493207,3.817533348762427,no_hand_wash
-0.8390232397999995,11.816772259707372,-10.369859780230003,10.474165871127006,5.311985683,2.5802671309085743,no_hand_wash
5.9530366738,12.179294828051972,-0.4847040459,5.878055985105012,5.312740109199996,3.9090468655486124,no_hand_wash
4.357139241100001,12.099410416979985,-4.545351881079998,7.685777377791864,-1.8396504407000007,9.669168670661406,no_hand_wash
1.0377620010000015,13.454688841987037,-5.172511726940001,8.918902389229608,-3.9890846798399995,8.257725856581517,no_hand_wash
4.5650149223000005,12.808156902676432,-0.9957533222999999,6.825603116068295,5.13421535235,4.571602187743205,no_hand_wash
5.548709393200002,11.325791877680363,-5.36083205908,7.533981968273718,-0.32828531772699987,6.101421257665172,no_hand_wash
3.153007330600001,13.455372484209692,-4.622291892670002,8.665174920982832,-3.7710660028699983,7.941177920886425,no_hand_wash
-1.2155800997999997,19.492624930459964,6.704749431739997,13.010575355021452,3.0401899294,7.619305592490433,no_hand_wash
2.77144473567,12.015105022570438,7.266932358000002,9.161937110605301,4.192745152699998,5.451511614056197,no_hand_wash
0.34455942475999973,10.815923016760394,-4.920615496093,8.517709996820367,4.30806536823,5.382588709520668,no_hand_wash
5.18909718936,11.482856370674838,-2.288249548495,7.468206446969774,2.6954986702499992,2.3156937230082235,no_hand_wash
1.9350799537999996,12.721452603050134,-4.384107238300001,6.836699773491319,4.407290984300001,3.339053607894568,no_hand_wash
5.1562735036000005,13.042964424369938,-4.73063063415,8.565148898813277,4.909454680130002,4.752016750383146,no_hand_wash
3.255849397899999,6.6466242739175,-7.640747039200002,8.548360902354142,3.318742637640001,2.8866655124564433,no_hand_wash
4.1649389509000025,7.582041370706957,-8.360617981675,9.102771552004864,4.0685753812,3.092315801192089,no_hand_wash
3.36387672788,10.326228737489346,-4.44812610456,8.257689308657012,6.273801584999998,4.465671172533924,no_hand_wash
7.012964434013001,9.818825270568599,-3.905797811650002,4.962316103139541,6.096641943000001,3.419753177671059,no_hand_wash
4.7336962468719985,8.923185497101198,-6.617870072999998,6.494212632919526,-3.0105514978100008,8.60151318296287,no_hand_wash
