mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-0.6933560530278422,1.2468589601004858,-8.39996498594364,2.120556896645797,-2.013523404715993,2.7416274234866407,hand_wash
-1.4509663880134012,1.1093940994298634,-9.27735889454686,1.0900807910996533,-2.4452355943466753,1.881366237270076,hand_wash
-1.4293890820724053,0.7250065504885099,-9.284153563282878,0.8997836165733207,-2.1183949521985643,1.4645187646392153,hand_wash
-1.615595614571736,0.9557268201902502,-8.784199875407527,1.4898914983750977,-1.3376423736285603,2.542248738959918,hand_wash
-1.827835844862975,0.6208556880842621,-8.56418907726491,1.1248828750948865,-1.5450496790289951,0.4839885225930522,hand_wash
-1.6300227828219336,0.28911147334059295,-8.499304850722641,1.360697914819425,-0.8057581521407924,0.5383029297383519,hand_wash
-1.7294289437005952,0.34934474657361353,-8.51571201119928,1.445253372681585,-1.279753529402788,1.447339061342218,hand_wash
-2.180959038674644,0.3087002123225218,-6.487686678762197,1.4985650071800838,1.0488887855481985,1.2803902987520814,hand_wash
-1.767908139076091,1.9123568274542682,-8.33171377640955,1.04980726126979,-1.651862409828837,1.0047720574775776,hand_wash
-1.7476926708680725,0.8654083901799663,-8.693182683911367,1.227716576455474,-2.3035219454920153,0.7780787183607191,hand_wash
-2.232869499892892,1.1012823942668857,-7.650938183304552,1.9529129436269796,0.20593762659485915,1.2077840063381413,hand_wash
-2.233719281976875,1.1088279095565496,-7.919721380652229,2.8848138738462548,0.7354919661452761,1.115279133361663,hand_wash
-2.3389563125964083,1.1931146164739634,-8.240963996050086,2.3558456222024082,1.0596097747798394,2.5716895354575193,hand_wash
-1.9411724556003849,1.9331898880936882,-8.123170278489667,1.1982242495816613,-2.557425934899686,1.5033481013694734,hand_wash
-2.336152630508012,1.5634235551540878,-7.9863332234578595,1.2031892816065253,-2.1936495239273333,1.145913140740841,hand_wash
-2.212973083820347,1.05950217345807,-8.057957351080804,1.2100318639318217,-1.8951591443829252,0.9546001113688987,hand_wash
-1.8337577129886071,0.33569578900023633,-8.335350980170661,0.5545179628206167,-1.6812343715557834,0.5689134480547805,hand_wash
